Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30
774,Dutch Kills Playground (ps 112),,,"37 Ave, 28 St, 36 Ave, Crescent St",Astoria,NY,11106,"37 Ave, 28 St, 36 Ave, Crescent St Astoria, NY 11106",40.7573,-73.9332,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
775,Dyker Playground,,,14 AVE & 86 ST,Brooklyn,NY,11228,"14 AVE & 86 ST Brooklyn, NY 11228",40.6128,-74.0127,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
776,East Elmhurst Playground,,,25 Ave Bet 98 & 100 Sts,East Elmhurst,NY,11369,"25 Ave Bet 98 & 100 Sts East Elmhurst, NY 11369",40.7655,-73.8709,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
777,East River Playground,,,"Fdr Drive, E 106 To E 107 Sts",New York,NY,10029,"Fdr Drive, E 106 To E 107 Sts New York, NY 10029",40.7894,-73.9382,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,Edenwald Playground,,,Schieffelin Ave & E 229 St,Bronx,NY,10466,"Schieffelin Ave & E 229 St Bronx, NY 10466",40.8844,-73.8449,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
779,Edmonds Playground,,,"Dekalb Ave, Adelphi St & Carlton Ave",Brooklyn,NY,11205,"Dekalb Ave, Adelphi St & Carlton Ave Brooklyn, NY 11205",40.6892,-73.9716,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,Luke's Love Boundless Playground,Lombard Field,,2355 Meetinghouse Way,West Barnstable,MA,2668,"2355 Meetinghouse Way West Barnstable, MA 2668",,,,,,,"Lombard Field Route 149. It is exceptional to find a playground in a community that is barrier-free. Built so that all children, with and without disabilities, can engage in productive play. Check out the new bike rack that has been installed near the front entrance. There is an ADA approved portable toilet parked on the pavement and accessible to all!  We have also installed a brand new, bright red, ADA compliant Jenn Swing for smaller children with physical limitations that require a more secure fit.  We have named this swing ÔCharlotteÕs SwingÕ in honor of a precious girl who loves to visit Cape Cod and swing at LukeÕs Love.","Barrier free playground includes a bright red, ADA compliant Jenn Swing for smaller children with physical limitations that require a more secure fit.",,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
780,Edward Hart T Playground,,,147 St Bet 26 & 27 Aves,Flushing,NY,11354,"147 St Bet 26 & 27 Aves Flushing, NY 11354",40.774,-73.8189,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
781,El Hajj Malik El Shabazz Playground,,,"Reid Ave, Macon & Macdonough Sts",Brooklyn,NY,11233,"Reid Ave, Macon & Macdonough Sts Brooklyn, NY 11233",40.6828,-73.9304,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
782,Electric Playground,,,"W/s 164 St, S/o 65 Ave",Fresh Meadows,NY,11365,"W/s 164 St, S/o 65 Ave Fresh Meadows, NY 11365",40.7359,-73.8054,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783,Elijah Stroud Playground,,,"Classon Ave, Sterling Pl & Park Pl",Brooklyn,NY,11238,"Classon Ave, Sterling Pl & Park Pl Brooklyn, NY 11238",40.675,-73.9619,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
784,Emerald Playground,,,164 St Bet Jewel & 71 Aves,Fresh Meadows,NY,11365,"164 St Bet Jewel & 71 Aves Fresh Meadows, NY 11365",40.7311,-73.8059,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
785,Emerson Playground,,,"SEAMAN AVE BET ISHAM, W 207 ST",New York,NY,10034,"SEAMAN AVE BET ISHAM, W 207 ST New York, NY 10034",40.8696,-73.9221,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
786,Epiphany Playground,,,"Berry St, S. 9th St, S. 10th St",Brooklyn,NY,11211,"Berry St, S. 9th St, S. 10th St Brooklyn, NY 11211",40.7085,-73.9656,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
787,Equity Park,,,"88 To 89 Aves, 90 St, Woodhaven Blvd",Woodhaven,NY,11421,"88 To 89 Aves, 90 St, Woodhaven Blvd Woodhaven, NY 11421",40.6913,-73.8533,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
788,Essex Playground,,,"Essex, Norfolk & Houston Sts",New York,NY,10002,"Essex, Norfolk & Houston Sts New York, NY 10002",40.7218,-73.986,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
789,Eugenio Maria De Hostos Playground,,,Harrison Ave Bet Walton & Lorimer Sts,Brooklyn,NY,11206,"Harrison Ave Bet Walton & Lorimer Sts Brooklyn, NY 11206",40.7027,-73.9493,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
79,All Access Playground,The Graded School,,75 School Street,West Dennis,MA,2670,"75 School Street West Dennis, MA 2670",,,,,,,This is a Boundless Playgroundª and made with equipment from Playworld Systems.,,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
